Ticker,Buy,Confidence
5PAISA.NS,No,0.07
AAVAS.NS,Yes,93.69
APTUS.NS,No,0.1
ARMANFIN.NS,No,0.02
ASIANPAINT.NS,No,0.09
BANDHANBNK.NS,Yes,80.53
DELTACORP.NS,No,4.43
HINDUNILVR.NS,No,1.08
INFY.NS,No,0.02
JIOFIN.NS,No,0.06
LALPATHLAB.NS,No,1.9
TATAELXSI.NS,No,3.43
TCS.NS,No,0.0
WIPRO.NS,No,0.25
SWIGGY.NS,Yes,92.61
^NSEI,No,0.0
^NSEBANK,No,0.01
^NSEMDCP50,No,0.04
^CNX100,No,0.01
^CNXIT,No,0.15
^CNXFMCG,No,0.01
^CNXAUTO,No,0.02
^CNXPHARMA,No,0.01
^CNXREALTY,No,11.92
^CNXENERGY,No,0.0
