Ticker,Buy,Confidence
5PAISA.NS,No,0.2
AAVAS.NS,Yes,98.6
APTUS.NS,No,0.71
ARMANFIN.NS,Yes,98.81
ASIANPAINT.NS,No,0.01
BANDHANBNK.NS,No,1.28
DELTACORP.NS,No,0.02
HINDUNILVR.NS,No,1.51
INFY.NS,No,1.04
JIOFIN.NS,No,37.25
LALPATHLAB.NS,No,0.01
TATAELXSI.NS,No,0.13
TCS.NS,Yes,82.31
WIPRO.NS,No,1.28
SWIGGY.NS,No,40.7
^NSEI,No,0.01
^NSEBANK,No,0.0
^NSEMDCP50,No,0.28
^CNX100,No,0.01
^CNXIT,No,15.79
^CNXFMCG,No,0.01
^CNXAUTO,No,0.0
^CNXPHARMA,No,0.01
^CNXREALTY,No,0.04
^CNXENERGY,No,0.01
