Ticker,Buy,Confidence
5PAISA.NS,No,0.83
AAVAS.NS,Yes,88.69
APTUS.NS,No,0.05
ARMANFIN.NS,Yes,99.91
ASIANPAINT.NS,No,0.03
BANDHANBNK.NS,No,1.09
DELTACORP.NS,No,0.01
HINDUNILVR.NS,No,0.25
INFY.NS,Yes,57.69
JIOFIN.NS,Yes,75.06
LALPATHLAB.NS,No,0.11
TATAELXSI.NS,No,0.1
TCS.NS,Yes,74.48
WIPRO.NS,No,0.58
SWIGGY.NS,Yes,75.39
^NSEI,No,0.02
^NSEBANK,No,0.0
^NSEMDCP50,No,0.15
^CNX100,No,0.02
^CNXIT,Yes,88.33
^CNXFMCG,No,0.01
^CNXAUTO,No,0.0
^CNXPHARMA,No,0.01
^CNXREALTY,No,0.02
^CNXENERGY,No,0.02
